;US BONDS 10Y;GERMAN BONDS 10Y;S&P 500;EUROSTOXX 50;NIKKEI;MSCI Emerging;Commodities (CRB);Iboxx HY US;Iboxx HY EUR;Emerging Debt
19/10/1999;0.938184657;0.939220648;1.013565882;1.110352539;1.392392327;1.272694159;1.238723562;0.952468753;1.103670555;1.074435898
20/10/1999;0.937301554;0.937040217;1.027935446;1.109222105;1.426058882;1.290852905;1.239150697;0.953361277;1.102204529;1.078200959
21/10/1999;0.936886509;0.940269627;1.03078435;1.104814488;1.422951296;1.283353348;1.235135931;0.953566695;1.102492307;1.082476871
22/10/1999;0.936232961;0.94043694;1.039787799;1.132605677;1.432478809;1.290511931;1.250048666;0.953473807;1.102671318;1.094073715
25/10/1999;0.935899532;0.936808244;1.034964127;1.12382193;1.45192892;1.285023679;1.25098707;0.953671908;1.103300609;1.092925747
26/10/1999;0.935497093;0.938404168;1.022702903;1.137025043;1.460374461;1.285846116;1.237625214;0.953498207;1.103913836;1.100162633
27/10/1999;0.939085103;0.946477156;1.038696055;1.132042048;1.441836794;1.279592287;1.235217418;0.95078222;1.103705331;1.098178549
28/10/1999;0.943610633;0.95266785;1.074583928;1.164941459;1.445460798;1.293148544;1.211429677;0.950221537;1.102359451;1.105686473
29/10/1999;0.950478273;0.961092246;1.095149481;1.174276679;1.480385575;1.307668575;1.215178054;0.950049693;1.10679134;1.110975181
01/11/1999;0.94835178;0.960960156;1.084457167;1.176336468;1.479387488;1.323358478;1.232424442;0.951113689;1.107504735;1.111831545
02/11/1999;0.950300171;0.965035641;1.076582331;1.175828201;1.487386369;1.334397139;1.223752088;0.954373482;1.108119449;1.119614094
03/11/1999;0.951313021;0.962050613;1.083033326;1.181888458;1.487500144;1.34643997;1.231801143;0.958418654;1.108939745;1.123727441
04/11/1999;0.954674529;0.967544908;1.089488609;1.196911073;1.511663971;1.361689077;1.239290125;0.961878495;1.110176095;1.130613141
05/11/1999;0.957565579;0.972567251;1.101919537;1.203870407;1.512398305;1.3747356;1.235264778;0.967588504;1.113063743;1.130566822
08/11/1999;0.9566244;0.975040586;1.101585822;1.205057469;1.490857728;1.377669896;1.236349332;0.970031453;1.113671711;1.136682815
09/11/1999;0.955996642;0.97134924;1.09271289;1.209931493;1.489704041;1.390521911;1.251285338;0.973585586;1.113976891;1.138771065
10/11/1999;0.954664748;0.970602089;1.099177172;1.21540447;1.510216193;1.392988165;1.256994126;0.973908684;1.124503562;1.138946683
11/11/1999;0.954740807;0.971857427;1.105635238;1.234913756;1.499516929;1.399160727;1.251130936;0.973840178;1.129558461;1.138866569
12/11/1999;0.95857256;0.980770896;1.117473783;1.235908131;1.508798703;1.402260526;1.263553438;0.972400864;1.128109585;1.14475555
15/11/1999;0.958336854;0.977828493;1.117941904;1.252041348;1.506286787;1.406072554;1.270479928;0.969455912;1.128825242;1.146727787
16/11/1999;0.957007086;0.983447968;1.14034706;1.259616614;1.498100618;1.413065181;1.271872998;0.968410253;1.12923657;1.146770643
17/11/1999;0.95285937;0.97445391;1.130083924;1.26898161;1.508781204;1.398290318;1.278681044;0.968147141;1.129441185;1.13830063
18/11/1999;0.952230539;0.969227227;1.138539673;1.281932181;1.537832669;1.405040548;1.256057976;0.969247577;1.129642581;1.143892275
19/11/1999;0.951830195;0.969769318;1.138224179;1.286506301;1.557490598;1.422020487;1.267486451;0.970830725;1.129733316;1.140975651
22/11/1999;0.950635014;0.967983216;1.137886209;1.259894584;1.576139682;1.423177033;1.281837958;0.974314837;1.128773258;1.146290189
23/11/1999;0.951175639;0.967229919;1.125812147;1.266865691;1.576253499;1.421455744;1.273609345;0.975409734;1.128452213;1.149840858
24/11/1999;0.951726502;0.963420857;1.133480729;1.266973561;1.582424312;1.414803635;1.277863149;0.975341315;1.128659069;1.151292938
25/11/1999;0.951805714;0.963147249;1.138162564;1.302059481;1.564160294;1.419752048;1.277770933;0.975270931;1.12896696;1.151209855
26/11/1999;0.950710318;0.958981784;1.128088897;1.312332566;1.584613417;1.416028885;1.278985884;0.976080632;1.129171765;1.151193486
29/11/1999;0.94554192;0.958867322;1.125180729;1.304584866;1.600052793;1.422946516;1.271577249;0.974694656;1.136599712;1.143746027
30/11/1999;0.948206207;0.966261932;1.110114115;1.298712632;1.557768581;1.421154386;1.252091486;0.975675687;1.129460888;1.138095594
01/12/1999;0.946407392;0.96705321;1.118983407;1.300019484;1.529190262;1.432016595;1.254252382;0.9752909;1.129757916;1.131961024
02/12/1999;0.94460619;0.961470455;1.126858299;1.302224345;1.520391849;1.443347802;1.268708078;0.975686006;1.130155614;1.136936139
03/12/1999;0.949387334;0.966507189;1.147301749;1.330457501;1.529340662;1.455159846;1.270474983;0.976666833;1.130345943;1.147769795
06/12/1999;0.95103542;0.972768564;1.137809969;1.348145288;1.550099331;1.466597962;1.279250991;0.978337872;1.132567787;1.148701898
07/12/1999;0.954172066;0.974502227;1.13012059;1.346760527;1.549574773;1.461548381;1.275814467;0.983518514;1.13378962;1.14881297
08/12/1999;0.952840998;0.971868759;1.122031815;1.348668819;1.539171253;1.467410834;1.277451389;0.984987296;1.133979703;1.1479044
09/12/1999;0.95456692;0.975609809;1.126123101;1.35596559;1.530422206;1.470046288;1.264542216;0.985868943;1.134169007;1.150355987
10/12/1999;0.959115602;0.980649812;1.1312013;1.334224312;1.542038497;1.492957523;1.255411186;0.98772665;1.134770339;1.159705457
13/12/1999;0.957940085;0.976521435;1.131683262;1.344135587;1.534425527;1.504360756;1.255508216;0.98792629;1.1355402;1.169116388
14/12/1999;0.950252174;0.971049287;1.122912421;1.352628491;1.52498985;1.487865857;1.265608641;0.987829262;1.135727149;1.164311769
15/12/1999;0.947740631;0.975026463;1.125762257;1.343832391;1.532211107;1.479556819;1.276656074;0.989001205;1.128379628;1.166070972
16/12/1999;0.943347038;0.961875679;1.13254895;1.353446719;1.53733378;1.480158022;1.293859934;0.985196676;1.138579208;1.164095875
17/12/1999;0.943190168;0.958175021;1.138161183;1.368406492;1.551922794;1.491549195;1.297541233;0.981686153;1.138561568;1.167342191
20/12/1999;0.93942312;0.957232501;1.131154024;1.378254552;1.541775715;1.507562881;1.298762031;0.978279332;1.147281614;1.167935949
21/12/1999;0.938086984;0.96203806;1.146621855;1.362918318;1.537948698;1.514121387;1.285766793;0.978476212;1.147570877;1.171544304
22/12/1999;0.937689475;0.959749475;1.149072264;1.393921271;1.569356286;1.525404563;1.274181295;0.97769416;1.139807263;1.171868604
23/12/1999;0.93658437;0.960769213;1.167299243;1.423741152;1.569439305;1.526967531;1.283274059;0.977301285;1.139679999;1.173587232
24/12/1999;0.936658989;0.960845759;1.167392243;1.423854583;1.587880627;1.534663418;1.283145247;0.977203185;1.139658887;1.17346943
27/12/1999;0.937837487;0.961797507;1.165513945;1.433725406;1.57619827;1.545195459;1.287170762;0.977408608;1.140381173;1.174725592
28/12/1999;0.935795931;0.957857711;1.166404017;1.429087843;1.617276947;1.556039876;1.294930425;0.977314541;1.140674651;1.175155056
29/12/1999;0.937523399;0.957228113;1.169263123;1.442288523;1.62804427;1.571104054;1.29574198;0.977024996;1.140864266;1.176845854
30/12/1999;0.938543979;0.953523023;1.168175716;1.473918716;1.637638633;1.588342455;1.284527699;0.977338013;1.145398785;1.177871328
31/12/1999;0.934869753;0.953620921;1.171057873;1.474070042;1.637799831;1.5953884;1.284634668;0.977475055;1.140255915;1.182871205
03/01/2000;0.927378471;0.946342015;1.157603212;1.445973377;1.638283466;1.617284464;1.277966613;0.975741686;1.141028067;1.183712646
04/01/2000;0.932171244;0.94500131;1.114287255;1.389582172;1.633910201;1.630707748;1.267134727;0.96952699;1.138443357;1.17487785
05/01/2000;0.925646408;0.942594005;1.115760848;1.356977064;1.571594877;1.600307356;1.262492441;0.970229831;1.1303882;1.172715822
06/01/2000;0.928787489;0.941369299;1.108353678;1.349057831;1.531520037;1.583713398;1.263210595;0.966158886;1.128833922;1.169823802
07/01/2000;0.932634726;0.949138032;1.152454991;1.393492454;1.521572227;1.603323015;1.261386475;0.964619499;1.127278167;1.177274477
10/01/2000;0.930497432;0.949955276;1.164776534;1.412571327;1.521920563;1.650510036;1.265952444;0.962824111;1.129420071;1.177970371
11/01/2000;0.923024972;0.941863257;1.148478861;1.401081019;1.598013884;1.622445106;1.282226514;0.96235851;1.129827281;1.167248637
12/01/2000;0.921449694;0.942296101;1.138902978;1.388099125;1.577286243;1.630377062;1.296939273;0.963062245;1.12992579;1.162943842
13/01/2000;0.927661221;0.943441071;1.152425059;1.402207412;1.578419008;1.654635343;1.306703843;0.962501692;1.131573534;1.170285969
14/01/2000;0.923727354;0.941151025;1.167527722;1.457690256;1.569278656;1.679097023;1.328125168;0.961064204;1.131775701;1.171876148
17/01/2000;0.923957243;0.941503708;1.167818285;1.466984014;1.601773396;1.707211282;1.327814443;0.960839355;1.132691347;1.171601978
18/01/2000;0.91931316;0.93601357;1.161202522;1.423632147;1.586541318;1.701437972;1.346010967;0.960861247;1.132790013;1.169597658
19/01/2000;0.921512554;0.939407305;1.163663512;1.420173894;1.553749833;1.665125268;1.35910669;0.961563185;1.132887438;1.17290874
20/01/2000;0.918751719;0.942798232;1.150917314;1.427134997;1.555614738;1.662264995;1.364960118;0.960315305;1.133394103;1.171639461
21/01/2000;0.918117682;0.94062295;1.14942281;1.402827226;1.550046952;1.651665728;1.36203357;0.959848653;1.134006478;1.173887857
24/01/2000;0.924022625;0.942644218;1.116119983;1.400209075;1.570271424;1.651764693;1.352824104;0.960507668;1.135140186;1.177424714
25/01/2000;0.923392817;0.94592498;1.121554505;1.397350506;1.555740234;1.625842771;1.364918067;0.962087863;1.135344527;1.173942918
26/01/2000;0.924651845;0.944819534;1.119281748;1.41028215;1.585962084;1.630012572;1.355001905;0.962694577;1.141429851;1.175233318
27/01/2000;0.924493109;0.940037856;1.114821984;1.439901798;1.606884304;1.634209606;1.349308904;0.965342823;1.141632597;1.173551065
28/01/2000;0.927406234;0.944267485;1.080714829;1.419459209;1.622940857;1.623324707;1.344208859;0.966921701;1.142245799;1.164414422
31/01/2000;0.926712462;0.945946615;1.108302249;1.397188742;1.628476961;1.598068216;1.350890739;0.964863779;1.140280469;1.159974964
01/02/2000;0.929867927;0.951843702;1.12085882;1.439945292;1.618306186;1.610866225;1.362424152;0.965279068;1.15451772;1.164185213
02/02/2000;0.931132561;0.951810038;1.119974771;1.46810116;1.632470537;1.624063404;1.351399381;0.96540131;1.147085409;1.165688101
03/02/2000;0.937595042;0.957349919;1.136686626;1.506692847;1.649424602;1.657012902;1.358726349;0.966687426;1.142333795;1.175611504
04/02/2000;0.933658652;0.949484579;1.132826982;1.526806719;1.660755617;1.675736238;1.381871597;0.967779936;1.142638367;1.186009305
07/02/2000;0.927288538;0.947246685;1.129768338;1.508722077;1.67413188;1.696308545;1.369105017;0.966202954;1.143556911;1.191242921
08/02/2000;0.930681399;0.95148489;1.144907915;1.548828011;1.657829701;1.708294138;1.351611402;0.966422317;1.144275382;1.197455757
09/02/2000;0.925561769;0.950145226;1.122843086;1.542702752;1.667785911;1.716877976;1.368997156;0.966738841;1.144168482;1.195490319
10/02/2000;0.921859942;0.945006512;1.123737815;1.54462666;1.650411903;1.725567316;1.391392652;0.966083463;1.142926286;1.200598135
11/02/2000;0.92383385;0.944734195;1.106014903;1.571022599;1.650554179;1.720442811;1.387059644;0.962999429;1.143334978;1.199128983
14/02/2000;0.929994952;0.949617505;1.107893662;1.53741865;1.639465563;1.691344445;1.391214888;0.960257904;1.144355753;1.203528697
15/02/2000;0.928184896;0.947208099;1.11691036;1.50561672;1.613612679;1.685597849;1.386315187;0.961837567;1.144558391;1.210300282
16/02/2000;0.928030865;0.945748399;1.103339431;1.523659384;1.614689267;1.685722651;1.386641251;0.963222761;1.144554671;1.209802169
17/02/2000;0.925983655;0.946188887;1.097693082;1.531258174;1.639636339;1.699387344;1.381313476;0.963054021;1.144757307;1.207903433
18/02/2000;0.931035482;0.948885918;1.072240458;1.528709305;1.642326314;1.684295107;1.379622335;0.964147078;1.144959334;1.205728607
21/02/2000;0.93128019;0.95174936;1.072522279;1.509698499;1.605441993;1.670826832;1.379308754;0.963927933;1.145972024;1.205454551
22/02/2000;0.941541891;0.958487255;1.069242502;1.514012143;1.571067956;1.645368097;1.381209711;0.965310994;1.146375931;1.205727076
23/02/2000;0.936179241;0.956432616;1.082219461;1.524898167;1.592832529;1.654823176;1.384923381;0.964461903;1.146676966;1.209605079
24/02/2000;0.942661773;0.960683574;1.074397936;1.52205774;1.614962912;1.656606736;1.393385829;0.965755084;1.144406256;1.209677107
25/02/2000;0.94274978;0.954116911;1.060824232;1.565818215;1.648042438;1.640939677;1.387906007;0.965008207;1.147705115;1.214442447
28/02/2000;0.937797107;0.95425976;1.068845524;1.531581442;1.652238256;1.613698002;1.384926155;0.963732586;1.151305726;1.213794915
29/02/2000;0.939068129;0.954704527;1.088176616;1.557127303;1.64330018;1.615224134;1.392994202;0.960752536;1.153262217;1.219569855
01/03/2000;0.940815796;0.955508737;1.098591395;1.569231873;1.649466457;1.653534506;1.426241473;0.95952165;1.153777075;1.222316979
02/03/2000;0.939954826;0.954645463;1.098692757;1.621689095;1.643148881;1.677718117;1.426577671;0.959937255;1.157796984;1.232794635
03/03/2000;0.942173208;0.957349182;1.119222156;1.633792202;1.612707483;1.675128228;1.431444963;0.961418494;1.16037052;1.236758002
06/03/2000;0.940056745;0.95891579;1.10702157;1.637524957;1.578066147;1.677696664;1.444475945;0.962462527;1.166852349;1.237481358
07/03/2000;0.941563722;0.95924013;1.072799538;1.622420002;1.593215761;1.675980916;1.473572034;0.963650776;1.163957443;1.242917179
08/03/2000;0.94164905;0.959089072;1.084406627;1.604023571;1.589151406;1.683627329;1.422758674;0.963869448;1.163848522;1.250015471
09/03/2000;0.944343444;0.968697405;1.114665587;1.603870304;1.572670242;1.687018488;1.437006995;0.964573661;1.164049111;1.25154159
10/03/2000;0.941824884;0.965814037;1.111004846;1.6225696;1.562808918;1.681789919;1.431270432;0.96431092;1.169513467;1.249261013
13/03/2000;0.943757474;0.968117126;1.098618205;1.56409067;1.491316339;1.623357454;1.443695114;0.962944168;1.168886379;1.243194081
14/03/2000;0.948830302;0.968091894;1.081874357;1.565140271;1.514248086;1.614969646;1.439482344;0.960163016;1.169087501;1.244340146
15/03/2000;0.950582616;0.970566923;1.108043468;1.519799942;1.536849958;1.602561767;1.429915551;0.956897034;1.167224925;1.237669925
16/03/2000;0.953046238;0.973756132;1.15892258;1.550176016;1.575428142;1.608658039;1.439095419;0.956440659;1.167424753;1.244185027
17/03/2000;0.956221889;0.977541156;1.167662173;1.56259569;1.602999422;1.620229703;1.433862132;0.957921185;1.167314436;1.249519968
20/03/2000;0.956258649;0.977106589;1.159365556;1.589992209;1.603437715;1.605832922;1.3943246;0.958871969;1.167502572;1.249298218
21/03/2000;0.958486057;0.977676251;1.182619558;1.583857003;1.601983833;1.623203035;1.404099064;0.958509879;1.167805932;1.253166062
22/03/2000;0.959289809;0.977293057;1.190574729;1.577717466;1.588501442;1.626270676;1.402314293;0.956307384;1.168006404;1.261698145
23/03/2000;0.960570896;0.98203627;1.211488759;1.578473683;1.58216394;1.646106469;1.399152715;0.955560405;1.168312591;1.257327756
24/03/2000;0.954024159;0.97784967;1.220639687;1.613385243;1.57182954;1.665475869;1.406884368;0.954239688;1.168524307;1.25855573
27/03/2000;0.955255499;0.973131083;1.207651752;1.614760121;1.584944151;1.681956426;1.403444903;0.952580564;1.162839186;1.258734936
28/03/2000;0.956537306;0.976684499;1.201294013;1.624509905;1.616056057;1.668170066;1.395171563;0.947380404;1.163041588;1.258006764
29/03/2000;0.958294466;0.973680629;1.201610255;1.623172345;1.66628041;1.661553183;1.377700486;0.941503222;1.160045933;1.25687178
30/03/2000;0.965754359;0.978904784;1.181122703;1.567283061;1.646831551;1.627400304;1.384800447;0.941823386;1.147662759;1.239673051
31/03/2000;0.968465812;0.981031365;1.189875738;1.56834133;1.640732243;1.616976944;1.399025215;0.939628616;1.147661051;1.244469137
03/04/2000;0.970427834;0.983361572;1.200454465;1.538239065;1.666725215;1.601788726;1.386119261;0.941567708;1.156122535;1.240774416
04/04/2000;0.978129838;0.989662527;1.193702858;1.553383698;1.649413619;1.577875208;1.362829093;0.940048449;1.145389113;1.226571905
05/04/2000;0.975611303;0.986419109;1.182821681;1.511851956;1.631051648;1.56948111;1.372695329;0.941238989;1.145693896;1.221010325
06/04/2000;0.973567219;0.983055171;1.191576211;1.557289253;1.595254495;1.584957025;1.36269692;0.943686883;1.148267765;1.227758006
07/04/2000;0.976991404;0.985180364;1.201513219;1.579041499;1.614599204;1.619087312;1.354517135;0.950294989;1.148572064;1.233471666
10/04/2000;0.980370585;0.986186323;1.195975591;1.5885062;1.652718711;1.633183538;1.334541436;0.954153185;1.151441;1.2350835
11/04/2000;0.974044672;0.983656668;1.194126861;1.546350239;1.637814852;1.607738988;1.335962804;0.952826984;1.15164044;1.227578855
12/04/2000;0.967718831;0.983993501;1.161028547;1.550404449;1.64302785;1.586137757;1.365488932;0.950244863;1.152046987;1.228579702
13/04/2000;0.971623949;0.98492962;1.144833648;1.55626778;1.602441627;1.550747395;1.370812719;0.949019217;1.150495663;1.230648611
14/04/2000;0.974101182;0.9825209;1.075352428;1.49818749;1.592657182;1.50169835;1.358537428;0.949340061;1.147705389;1.220062381
17/04/2000;0.967725889;0.984126306;1.111269067;1.501334793;1.495582337;1.416288288;1.369455153;0.942849488;1.148305272;1.20751913
18/04/2000;0.967108775;0.981835446;1.142840888;1.5267093;1.538065752;1.453866316;1.377124376;0.943750229;1.148403547;1.215219842
19/04/2000;0.972447356;0.980504565;1.133128758;1.519663297;1.560786192;1.443206013;1.396750422;0.950069099;1.150362546;1.214898762
20/04/2000;0.971835092;0.978456402;1.138755232;1.539044501;1.569792479;1.452223511;1.396327368;0.950683224;1.150876755;1.216531531
21/04/2000;0.971924227;0.978546144;1.138859676;1.539185659;1.574876278;1.45659984;1.396216875;0.950607995;1.150859839;1.216435266
24/04/2000;0.972191656;0.978815394;1.131106874;1.539609172;1.60102744;1.429969781;1.396248414;0.952219014;1.150809025;1.211875315
25/04/2000;0.96537339;0.976394543;1.172338602;1.554476052;1.605481125;1.449166895;1.388120568;0.948664919;1.149966934;1.215708453
26/04/2000;0.965712302;0.981159471;1.161637768;1.572670856;1.608157379;1.446099544;1.372623852;0.950630565;1.150066062;1.212620157
27/04/2000;0.95866855;0.978514189;1.155266083;1.549996842;1.585508034;1.438191075;1.378886158;0.947380623;1.15027002;1.208371755
28/04/2000;0.95996039;0.980171485;1.149676872;1.595547037;1.590149926;1.458431669;1.384215455;0.946640565;1.149440853;1.214610742
